numero_orden,fecha_orden,codigo_producto,cantidad_pedida,precio_unitario,ventas,pais,linea_producto,tamano_venta,producto_id,cliente_id,anio,mes
10208,2004-01-02,S12_3148,26,100.0,3142.36,France,Classic Cars,Medium,11,74,2004,1
10220,2004-02-12,S12_3148,30,100.0,4713.6,Ireland,Classic Cars,Medium,11,16,2004,2
10230,2004-03-15,S12_3148,43,100.0,7016.31,Germany,Classic Cars,Large,11,10,2004,3
10247,2004-05-05,S12_3148,25,100.0,4381.25,Finland,Classic Cars,Medium,11,87,2004,5
10272,2004-07-20,S12_3148,27,100.0,4283.01,United States,Classic Cars,Medium,11,99,2004,7
10282,2004-08-20,S12_3148,27,100.0,4364.82,United States,Classic Cars,Medium,11,69,2004,8
10293,2004-09-09,S12_3148,24,100.0,4242.24,Italy,Classic Cars,Medium,11,82,2004,9
10306,2004-10-14,S12_3148,34,100.0,4982.7,United Kingdom,Classic Cars,Medium,11,27,2004,10
10314,2004-10-22,S12_3148,46,100.0,6393.54,Denmark,Classic Cars,Medium,11,93,2004,10
10324,2004-11-05,S12_3148,27,54.33,1466.91,United States,Classic Cars,Small,11,69,2004,11
10336,2004-11-20,S12_3148,33,100.0,4059.33,France,Classic Cars,Medium,11,51,2004,11
10348,2004-11-01,S12_3148,47,100.0,4801.52,Spain,Classic Cars,Medium,11,75,2004,11
10358,2004-12-10,S12_3148,49,55.34,2711.66,Spain,Classic Cars,Small,11,91,2004,12
10372,2005-01-26,S12_3148,40,100.0,5862.0,Japan,Classic Cars,Medium,11,89,2005,1
10382,2005-02-17,S12_3148,37,100.0,4071.85,United States,Classic Cars,Medium,11,86,2005,2
10413,2005-05-05,S12_3148,47,100.0,8236.75,United States,Classic Cars,Large,11,94,2005,5
10108,2003-03-03,S12_3380,45,100.0,6130.35,Philippines,Classic Cars,Medium,12,92,2003,3
10122,2003-05-08,S12_3380,37,99.82,3693.34,France,Classic Cars,Medium,12,57,2003,5
10135,2003-07-02,S12_3380,48,100.0,6031.68,United States,Classic Cars,Medium,12,86,2003,7
10147,2003-09-05,S12_3380,31,100.0,3494.94,United States,Classic Cars,Medium,12,94,2003,9
10160,2003-10-11,S12_3380,46,100.0,5294.14,United States,Classic Cars,Medium,12,99,2003,10
10170,2003-11-04,S12_3380,47,100.0,5464.69,Austria,Classic Cars,Medium,12,97,2003,11
10181,2003-11-12,S12_3380,28,100.0,2860.76,Norway,Classic Cars,Small,12,76,2003,11
10191,2003-11-20,S12_3380,40,100.0,5590.0,Germany,Classic Cars,Medium,12,45,2003,11
10203,2003-12-02,S12_3380,20,100.0,2254.8,Spain,Classic Cars,Small,12,91,2003,12
10212,2004-01-16,S12_3380,39,100.0,4946.76,Spain,Classic Cars,Medium,12,1,2004,1
10225,2004-02-22,S12_3380,25,99.82,2495.5,Switzerland,Classic Cars,Small,12,25,2004,2
10238,2004-04-09,S12_3380,29,100.0,3167.38,Denmark,Classic Cars,Medium,12,7,2004,4
10253,2004-06-01,S12_3380,22,100.0,2402.84,United Kingdom,Classic Cars,Small,12,27,2004,6
10266,2004-07-06,S12_3380,22,100.0,2454.54,Italy,Classic Cars,Small,12,5,2004,7
10276,2004-08-02,S12_3380,47,100.0,5464.69,United States,Classic Cars,Medium,12,86,2004,8
10287,2004-08-30,S12_3380,45,100.0,4756.5,Switzerland,Classic Cars,Medium,12,23,2004,8
10300,2003-10-04,S12_3380,29,100.0,3984.6,Germany,Classic Cars,Medium,12,10,2003,10
10310,2004-10-16,S12_3380,24,100.0,3100.32,Germany,Classic Cars,Medium,12,24,2004,10
10320,2004-11-03,S12_3380,35,100.0,4850.3,Sweden,Classic Cars,Medium,12,10,2004,11
10329,2004-11-15,S12_3380,46,83.63,3846.98,United States,Classic Cars,Medium,12,94,2004,11
10341,2004-11-24,S12_3380,44,95.93,4220.92,Austria,Classic Cars,Medium,12,12,2004,11
10363,2005-01-06,S12_3380,34,96.73,3288.82,Finland,Classic Cars,Medium,12,71,2005,1
10376,2005-02-08,S12_3380,35,100.0,3987.2,United States,Classic Cars,Medium,12,86,2005,2
10389,2005-03-03,S12_3380,25,72.38,1809.5,Sweden,Classic Cars,Small,12,15,2005,3
10419,2005-05-17,S12_3380,10,100.0,1092.2,Austria,Classic Cars,Small,12,16,2005,5
10105,2003-02-11,S12_3891,29,100.0,4566.05,Denmark,Classic Cars,Medium,13,7,2003,2
10117,2003-04-16,S12_3891,39,100.0,5938.14,Singapore,Classic Cars,Medium,13,18,2003,4
10127,2003-06-03,S12_3891,42,100.0,8138.76,United States,Classic Cars,Large,13,94,2003,6
10142,2003-08-08,S12_3891,46,100.0,9470.94,United States,Classic Cars,Large,13,99,2003,8
10153,2003-09-28,S12_3891,49,100.0,7036.89,Spain,Classic Cars,Large,13,1,2003,9
10165,2003-10-22,S12_3891,27,100.0,5559.03,Singapore,Classic Cars,Medium,13,22,2003,10
10176,2003-11-06,S12_3891,50,100.0,7872.5,Italy,Classic Cars,Large,13,23,2003,11
10185,2003-11-14,S12_3891,43,100.0,7886.2,United States,Classic Cars,Large,13,99,2003,11
10196,2003-11-26,S12_3891,38,100.0,7232.16,United States,Classic Cars,Large,13,69,2003,11
10208,2004-01-02,S12_3891,20,100.0,3114.4,France,Classic Cars,Medium,13,38,2004,1
10220,2004-02-12,S12_3891,27,100.0,5045.22,Ireland,Classic Cars,Medium,13,16,2004,2
10231,2004-03-19,S12_3891,49,100.0,6952.12,Spain,Classic Cars,Medium,13,91,2004,3
10247,2004-05-05,S12_3891,27,100.0,4157.73,Finland,Classic Cars,Medium,13,87,2004,5
10272,2004-07-20,S12_3891,39,100.0,7962.24,United States,Classic Cars,Large,13,86,2004,7
10282,2004-08-20,S12_3891,24,100.0,3778.8,United States,Classic Cars,Medium,13,94,2004,8
10293,2004-09-09,S12_3891,45,100.0,8253.0,Italy,Classic Cars,Large,13,32,2004,9
10306,2004-10-14,S12_3891,20,100.0,3633.4,United Kingdom,Classic Cars,Medium,13,41,2004,10
10314,2004-10-22,S12_3891,36,100.0,6913.8,Denmark,Classic Cars,Medium,13,93,2004,10
10325,2004-11-05,S12_3891,24,100.0,2583.6,Norway,Classic Cars,Small,13,81,2004,11
10336,2004-11-20,S12_3891,49,63.38,3105.62,France,Classic Cars,Medium,13,74,2004,11
10349,2004-12-01,S12_3891,26,100.0,4408.56,United States,Classic Cars,Medium,13,69,2004,12
10359,2004-12-15,S12_3891,49,62.09,3042.41,France,Classic Cars,Medium,13,38,2004,12
10372,2005-01-26,S12_3891,34,100.0,5941.5,Japan,Classic Cars,Medium,13,39,2005,1
10382,2005-02-17,S12_3891,34,95.35,3241.9,United States,Classic Cars,Medium,13,99,2005,2
10396,2005-03-23,S12_3891,33,100.0,6109.29,United States,Classic Cars,Medium,13,69,2005,3
10413,2005-05-05,S12_3891,22,100.0,3387.78,United States,Classic Cars,Medium,13,86,2005,5
10108,2003-03-03,S12_3990,39,89.38,3485.82,Philippines,Classic Cars,Medium,14,43,2003,3
10122,2003-05-08,S12_3990,32,63.84,2042.88,France,Classic Cars,Small,14,38,2003,5
10135,2003-07-02,S12_3990,24,75.01,1800.24,United States,Classic Cars,Small,14,69,2003,7
10147,2003-09-05,S12_3990,21,63.84,1340.64,United States,Classic Cars,Small,14,86,2003,9
10159,2003-10-10,S12_3990,24,73.42,1762.08,United States,Classic Cars,Small,14,94,2003,10
10169,2003-11-04,S12_3990,36,63.84,2298.24,Australia,Classic Cars,Small,14,62,2003,11
10181,2003-11-12,S12_3990,20,81.4,1628.0,Norway,Classic Cars,Small,14,80,2003,11
10191,2003-11-20,S12_3990,30,64.64,1939.2,Germany,Classic Cars,Small,14,10,2003,11
10203,2003-12-02,S12_3990,44,82.99,3651.56,Spain,Classic Cars,Medium,14,75,2003,12
10211,2004-01-15,S12_3990,28,92.57,2591.96,France,Classic Cars,Small,14,51,2004,1
10225,2004-02-22,S12_3990,37,77.41,2864.17,Switzerland,Classic Cars,Small,14,77,2004,2
10238,2004-04-09,S12_3990,20,74.21,1484.2,Denmark,Classic Cars,Small,14,93,2004,4
10253,2004-06-01,S12_3990,25,90.17,2254.25,United Kingdom,Classic Cars,Small,14,52,2004,6
10266,2004-07-06,S12_3990,35,76.61,2681.35,Italy,Classic Cars,Small,14,56,2004,7
10276,2004-08-02,S12_3990,38,83.79,3184.02,United States,Classic Cars,Medium,14,69,2004,8
10287,2004-08-30,S12_3990,41,69.43,2846.63,Switzerland,Classic Cars,Small,14,68,2004,8
10300,2003-10-04,S12_3990,22,76.61,1685.42,Germany,Classic Cars,Small,14,45,2003,10
10310,2004-10-16,S12_3990,49,81.4,3988.6,Germany,Classic Cars,Medium,14,48,2004,10
10320,2004-11-03,S12_3990,38,73.42,2789.96,Sweden,Classic Cars,Small,14,61,2004,11
10329,2004-11-15,S12_3990,33,100.0,3607.56,United States,Classic Cars,Medium,14,86,2004,11
10341,2004-11-24,S12_3990,36,93.56,3368.16,Austria,Classic Cars,Medium,14,63,2004,11
10363,2005-01-06,S12_3990,34,81.62,2775.08,Finland,Classic Cars,Small,14,87,2005,1
10377,2005-02-09,S12_3990,24,67.83,1627.92,Finland,Classic Cars,Small,14,97,2005,2
10389,2005-03-03,S12_3990,36,70.26,2529.36,Sweden,Classic Cars,Small,14,66,2005,3
10419,2005-05-17,S12_3990,34,90.17,3065.78,Austria,Classic Cars,Medium,14,67,2005,5
10104,2003-01-31,S12_4473,41,100.0,4615.78,Spain,Trucks and Buses,Medium,15,91,2003,1
10115,2003-04-04,S12_4473,46,100.0,5723.78,United States,Trucks and Buses,Medium,15,69,2003,4
10127,2003-06-03,S12_4473,24,100.0,2559.6,United States,Trucks and Buses,Small,15,86,2003,6
10141,2003-08-01,S12_4473,21,100.0,2140.11,Finland,Trucks and Buses,Small,15,2,2003,8
10151,2003-09-21,S12_4473,24,100.0,3327.6,Finland,Trucks and Buses,Medium,15,21,2003,9
10165,2003-10-22,S12_4473,48,100.0,6825.6,Singapore,Trucks and Buses,Medium,15,73,2003,10
10175,2003-11-06,S12_4473,26,100.0,3543.28,United Kingdom,Trucks and Buses,Medium,15,27,2003,11
10184,2003-11-14,S12_4473,37,100.0,4516.22,Spain,Trucks and Buses,Medium,15,75,2003,11
10195,2003-11-25,S12_4473,49,100.0,6445.46,United States,Trucks and Buses,Medium,15,99,2003,11
10207,2003-12-09,S12_4473,34,99.54,3384.36,United States,Trucks and Buses,Medium,15,69,2003,12
10219,2004-02-10,S12_4473,48,100.0,4891.68,United States,Trucks and Buses,Medium,15,86,2004,2
10229,2004-03-11,S12_4473,36,100.0,4521.96,United States,Trucks and Buses,Medium,15,94,2004,3
10246,2004-05-05,S12_4473,46,100.0,5069.66,Spain,Trucks and Buses,Medium,15,91,2004,5
10259,2004-06-15,S12_4473,46,100.0,6541.2,Singapore,Trucks and Buses,Medium,15,81,2004,6
10271,2004-07-20,S12_4473,31,97.17,3012.27,United States,Trucks and Buses,Medium,15,86,2004,7
10281,2004-08-19,S12_4473,41,100.0,5247.18,United States,Trucks and Buses,Medium,15,94,2004,8
10292,2004-09-08,S12_4473,21,100.0,2214.87,United States,Trucks and Buses,Small,15,99,2004,9
10305,2004-10-13,S12_4473,38,100.0,4773.18,United States,Trucks and Buses,Medium,15,69,2004,10
10314,2004-10-22,S12_4473,45,100.0,6185.7,Denmark,Trucks and Buses,Medium,15,93,2004,10
10324,2004-11-05,S12_4473,26,58.38,1517.88,United States,Trucks and Buses,Small,15,94,2004,11
10336,2004-11-20,S12_4473,38,100.0,6372.6,France,Trucks and Buses,Medium,15,51,2004,11
10349,2004-12-01,S12_4473,48,100.0,5232.96,United States,Trucks and Buses,Medium,15,69,2004,12
10358,2004-12-10,S12_4473,42,64.16,2694.72,Spain,Trucks and Buses,Small,15,29,2004,12
10371,2005-01-23,S12_4473,49,35.71,1749.79,United States,Trucks and Buses,Small,15,94,2005,1
10382,2005-02-17,S12_4473,32,66.58,2130.56,United States,Trucks and Buses,Small,15,99,2005,2
10412,2005-05-03,S12_4473,54,100.0,5951.34,Spain,Trucks and Buses,Medium,15,1,2005,5
10425,2005-05-31,S12_4473,33,100.0,4692.6,France,Trucks and Buses,Medium,15,51,2005,5
10108,2003-03-03,S12_4675,36,100.0,3731.04,Philippines,Classic Cars,Medium,16,95,2003,3
10122,2003-05-08,S12_4675,20,100.0,2142.0,France,Classic Cars,Small,16,74,2003,5
10135,2003-07-02,S12_4675,29,97.89,2838.81,United States,Classic Cars,Small,16,69,2003,7
10147,2003-09-05,S12_4675,33,97.89,3230.37,United States,Classic Cars,Medium,16,86,2003,9
10160,2003-10-11,S12_4675,50,100.0,5182.0,United States,Classic Cars,Medium,16,94,2003,10
10170,2003-11-04,S12_4675,41,100.0,4391.1,Austria,Classic Cars,Medium,16,100,2003,11
10181,2003-11-12,S12_4675,36,100.0,4477.32,Norway,Classic Cars,Medium,16,33,2003,11
10192,2003-11-20,S12_4675,27,100.0,3544.56,United States,Classic Cars,Medium,16,86,2003,11
10203,2003-12-02,S12_4675,47,100.0,5195.85,Spain,Classic Cars,Medium,16,75,2003,12
10212,2004-01-16,S12_4675,33,100.0,4180.44,Spain,Classic Cars,Medium,16,91,2004,1
10225,2004-02-22,S12_4675,21,100.0,2684.43,Switzerland,Classic Cars,Small,16,40,2004,2
10239,2004-04-12,S12_4675,21,93.28,1958.88,Finland,Classic Cars,Small,16,2,2004,4
10253,2004-06-01,S12_4675,41,100.0,4910.57,United Kingdom,Classic Cars,Medium,16,4,2004,6
10266,2004-07-06,S12_4675,40,100.0,4468.4,Italy,Classic Cars,Medium,16,8,2004,7
10277,2004-08-04,S12_4675,28,100.0,3127.88,Singapore,Classic Cars,Medium,16,9,2004,8
10287,2004-08-30,S12_4675,23,100.0,2675.13,Switzerland,Classic Cars,Small,16,25,2004,8
10300,2003-10-04,S12_4675,23,100.0,2807.61,Germany,Classic Cars,Small,16,24,2003,10
10310,2004-10-16,S12_4675,25,100.0,2504.75,Germany,Classic Cars,Small,16,36,2004,10
10321,2004-11-04,S12_4675,24,100.0,2984.88,United States,Classic Cars,Small,16,69,2004,11
10329,2004-11-15,S12_4675,39,64.74,2524.86,United States,Classic Cars,Small,16,86,2004,11
10341,2004-11-24,S12_4675,55,75.2,4136.0,Austria,Classic Cars,Medium,16,15,2004,11
10363,2005-01-06,S12_4675,46,88.45,4068.7,Finland,Classic Cars,Medium,16,2,2005,1
10377,2005-02-09,S12_4675,50,100.0,5182.0,Finland,Classic Cars,Medium,16,21,2005,2
10389,2005-03-03,S12_4675,47,100.0,5243.79,Sweden,Classic Cars,Medium,16,18,2005,3
10405,2005-04-14,S12_4675,97,93.28,9048.16,France,Classic Cars,Large,16,57,2005,4
10419,2005-05-17,S12_4675,32,100.0,3832.64,Austria,Classic Cars,Medium,16,20,2005,5
10103,2003-01-29,S18_1097,35,100.0,3920.0,Norway,Trucks and Buses,Medium,17,33,2003,1
10113,2003-03-26,S18_1097,49,100.0,4916.66,United States,Trucks and Buses,Medium,17,86,2003,3
10126,2003-05-28,S18_1097,38,100.0,3857.0,Spain,Trucks and Buses,Medium,17,75,2003,5
10140,2003-07-24,S18_1097,32,100.0,4181.44,United States,Trucks and Buses,Medium,17,99,2003,7
10150,2003-09-19,S18_1097,34,100.0,4641.0,Singapore,Trucks and Buses,Medium,17,25,2003,9
10164,2003-10-21,S18_1097,36,99.17,3570.12,Austria,Trucks and Buses,Medium,17,26,2003,10
10174,2003-11-06,S18_1097,48,93.34,4480.32,Australia,Trucks and Buses,Medium,17,32,2003,11
10183,2003-11-13,S18_1097,21,96.84,2033.64,United States,Trucks and Buses,Small,17,99,2003,11
10194,2003-11-25,S18_1097,21,93.34,1960.14,France,Trucks and Buses,Small,17,46,2003,11
10206,2003-12-05,S18_1097,34,100.0,3966.78,Canada,Trucks and Buses,Medium,17,50,2003,12
10215,2004-01-29,S18_1097,46,100.0,5152.0,United States,Trucks and Buses,Medium,17,94,2004,1
10228,2004-03-10,S18_1097,32,100.0,3360.0,United States,Trucks and Buses,Medium,17,99,2004,3
10245,2004-05-04,S18_1097,29,100.0,3451.0,United States,Trucks and Buses,Medium,17,69,2004,5
10258,2004-06-15,S18_1097,41,100.0,5453.0,Japan,Trucks and Buses,Medium,17,34,2004,6
10270,2004-07-19,S18_1097,43,96.84,4164.12,Australia,Trucks and Buses,Medium,17,32,2004,7
10280,2004-08-17,S18_1097,24,100.0,2800.08,Italy,Trucks and Buses,Small,17,36,2004,8
10291,2004-09-08,S18_1097,41,100.0,4687.94,Sweden,Trucks and Buses,Medium,17,37,2004,9
10304,2004-10-11,S18_1097,46,98.0,4508.0,France,Trucks and Buses,Medium,17,74,2004,10
10312,2004-10-21,S18_1097,32,100.0,4181.44,United States,Trucks and Buses,Medium,17,94,2004,10
10322,2004-11-04,S18_1097,22,100.0,2251.04,United States,Trucks and Buses,Small,17,99,2004,11
10333,2004-11-18,S18_1097,29,40.25,1167.25,United States,Trucks and Buses,Small,17,69,2004,11
10347,2004-11-29,S18_1097,42,49.6,2083.2,Australia,Trucks and Buses,Small,17,62,2004,11
10357,2004-12-10,S18_1097,39,98.0,3822.0,United States,Trucks and Buses,Medium,17,94,2004,12
10370,2005-01-20,S18_1097,27,100.0,3911.49,Australia,Trucks and Buses,Medium,17,62,2005,1
10381,2005-02-17,S18_1097,48,98.0,4704.0,United States,Trucks and Buses,Medium,17,69,2005,2
10391,2005-03-09,S18_1097,29,85.1,2467.9,Australia,Trucks and Buses,Small,17,62,2005,3
10411,2005-05-01,S18_1097,27,100.0,3213.0,Canada,Trucks and Buses,Medium,17,63,2005,5
10424,2005-05-31,S18_1097,54,100.0,7182.0,Spain,Trucks and Buses,Large,17,91,2005,5
10109,2003-03-10,S18_1129,26,100.0,4379.18,United States,Classic Cars,Medium,18,69,2003,3
10122,2003-05-08,S18_1129,34,100.0,5004.8,France,Classic Cars,Medium,18,74,2003,5
10136,2003-07-04,S18_1129,25,100.0,3644.75,France,Classic Cars,Medium,18,12,2003,7
10148,2003-09-11,S18_1129,23,100.0,2702.04,Australia,Classic Cars,Small,18,62,2003,9
10161,2003-10-17,S18_1129,28,100.0,3764.88,Denmark,Classic Cars,Medium,18,7,2003,10
10171,2003-11-05,S18_1129,35,100.0,4508.0,Canada,Classic Cars,Medium,18,50,2003,11
10181,2003-11-12,S18_1129,44,100.0,5418.16,Norway,Classic Cars,Medium,18,81,2003,11
10192,2003-11-20,S18_1129,22,100.0,3300.66,United States,Classic Cars,Medium,18,99,2003,11
10204,2003-12-02,S18_1129,42,100.0,6182.4,United States,Classic Cars,Medium,18,69,2003,12
10212,2004-01-16,S18_1129,29,100.0,4186.73,Spain,Classic Cars,Medium,18,29,2004,1
10225,2004-02-22,S18_1129,32,100.0,4529.28,Switzerland,Classic Cars,Medium,18,40,2004,2
10240,2004-04-13,S18_1129,41,100.0,5628.89,Japan,Classic Cars,Medium,18,60,2004,4
10253,2004-06-01,S18_1129,26,100.0,3054.48,United Kingdom,Classic Cars,Medium,18,54,2004,6
10266,2004-07-06,S18_1129,21,100.0,2526.51,Italy,Classic Cars,Small,18,62,2004,7
10278,2004-08-06,S18_1129,34,100.0,4667.86,United States,Classic Cars,Medium,18,94,2004,8
10287,2004-08-30,S18_1129,41,100.0,6499.32,Switzerland,Classic Cars,Medium,18,25,2004,8
10301,2003-10-05,S18_1129,37,100.0,5917.78,Norway,Classic Cars,Medium,18,81,2003,10
10310,2004-10-16,S18_1129,37,100.0,6231.91,Germany,Classic Cars,Medium,18,36,2004,10
10321,2004-11-04,S18_1129,41,100.0,5803.14,United States,Classic Cars,Medium,18,94,2004,11
10331,2004-11-17,S18_1129,46,100.0,6434.02,United States,Classic Cars,Medium,18,99,2004,11
10342,2004-11-24,S18_1129,40,100.0,6454.4,Australia,Classic Cars,Medium,18,32,2004,11
10356,2004-12-09,S18_1129,43,97.6,4196.8,France,Classic Cars,Medium,18,38,2004,12
10365,2005-01-07,S18_1129,30,87.06,2611.8,United States,Classic Cars,Small,18,94,2005,1
10377,2005-02-09,S18_1129,35,100.0,5895.05,Finland,Classic Cars,Medium,18,21,2005,2
10390,2005-03-04,S18_1129,36,93.77,3375.72,United States,Classic Cars,Medium,18,69,2005,3
10406,2005-04-15,S18_1129,61,100.0,8374.69,Denmark,Classic Cars,Large,18,93,2005,4
10419,2005-05-17,S18_1129,38,100.0,4464.24,Austria,Classic Cars,Medium,18,75,2005,5
10102,2003-01-10,S18_1342,39,100.0,4808.31,United States,Vintage Cars,Medium,19,99,2003,1
10111,2003-03-25,S18_1342,33,99.66,3288.78,United States,Vintage Cars,Medium,19,69,2003,3
10125,2003-05-21,S18_1342,32,100.0,3254.72,Australia,Vintage Cars,Medium,19,62,2003,5
10139,2003-07-16,S18_1342,31,100.0,3184.94,Australia,Vintage Cars,Medium,19,32,2003,7
10149,2003-09-12,S18_1342,50,100.0,5907.5,United States,Vintage Cars,Medium,19,99,2003,9
10162,2003-10-18,S18_1342,48,91.44,4389.12,United States,Vintage Cars,Medium,19,69,2003,10
10173,2003-11-05,S18_1342,43,100.0,5036.16,Italy,Vintage Cars,Medium,19,82,2003,11
10182,2003-11-12,S18_1342,25,87.33,2183.25,United States,Vintage Cars,Small,19,94,2003,11
10193,2003-11-21,S18_1342,28,100.0,3106.88,Australia,Vintage Cars,Medium,19,62,2003,11
10205,2003-12-03,S18_1342,36,100.0,3735.72,Spain,Vintage Cars,Medium,19,1,2003,12
10215,2004-01-29,S18_1342,27,89.38,2413.26,United States,Vintage Cars,Small,19,86,2004,1
10227,2004-03-02,S18_1342,25,100.0,2953.75,France,Vintage Cars,Small,19,12,2004,3
10244,2004-04-29,S18_1342,40,100.0,4684.8,Spain,Vintage Cars,Medium,19,91,2004,4
10256,2004-06-08,S18_1342,34,95.55,3248.7,Denmark,Vintage Cars,Medium,19,7,2004,6
10280,2004-08-17,S18_1342,50,100.0,5239.5,Italy,Vintage Cars,Medium,19,90,2004,8
10289,2004-09-03,S18_1342,38,100.0,4567.98,Norway,Vintage Cars,Medium,19,33,2004,9
10304,2004-10-11,S18_1342,37,95.55,3535.35,France,Vintage Cars,Medium,19,74,2004,10
10312,2004-10-21,S18_1342,43,89.38,3843.34,United States,Vintage Cars,Medium,19,69,2004,10
10322,2004-11-04,S18_1342,43,86.3,3710.9,United States,Vintage Cars,Medium,19,86,2004,11
10332,2004-11-17,S18_1342,46,95.13,4375.98,United Kingdom,Vintage Cars,Medium,19,52,2004,11
10346,2004-11-29,S18_1342,42,36.11,1516.62,United States,Vintage Cars,Small,19,99,2004,11
10356,2004-12-09,S18_1342,50,50.18,2509.0,France,Vintage Cars,Small,19,57,2004,12
10369,2005-01-20,S18_1342,44,100.0,9240.44,United States,Vintage Cars,Large,19,86,2005,1
10380,2005-02-16,S18_1342,27,93.16,2515.32,Spain,Vintage Cars,Small,19,75,2005,2
10391,2005-03-09,S18_1342,35,100.0,5548.9,Australia,Vintage Cars,Medium,19,62,2005,3
10422,2005-05-30,S18_1342,51,95.55,4873.05,United States,Vintage Cars,Medium,19,69,2005,5
10102,2003-01-10,S18_1367,41,50.14,2055.74,United States,Vintage Cars,Small,20,86,2003,1
10111,2003-03-25,S18_1367,48,49.06,2354.88,United States,Vintage Cars,Small,20,94,2003,3
10126,2003-05-28,S18_1367,42,54.99,2309.58,Spain,Vintage Cars,Small,20,91,2003,5
10139,2003-07-16,S18_1367,49,43.13,2113.37,Australia,Vintage Cars,Small,20,32,2003,7
10149,2003-09-12,S18_1367,30,58.22,1746.6,United States,Vintage Cars,Small,20,86,2003,9
10162,2003-10-18,S18_1367,45,51.21,2304.45,United States,Vintage Cars,Small,20,94,2003,10
10173,2003-11-05,S18_1367,48,44.21,2122.08,Italy,Vintage Cars,Small,20,8,2003,11
10182,2003-11-12,S18_1367,32,54.45,1742.4,United States,Vintage Cars,Small,20,69,2003,11
10193,2003-11-21,S18_1367,46,53.37,2455.02,Australia,Vintage Cars,Small,20,62,2003,11
10205,2003-12-03,S18_1367,48,63.61,3053.28,Spain,Vintage Cars,Medium,20,75,2003,12
10215,2004-01-29,S18_1367,33,43.13,1423.29,United States,Vintage Cars,Small,20,99,2004,1
10227,2004-03-02,S18_1367,31,48.52,1504.12,France,Vintage Cars,Small,20,46,2004,3
10244,2004-04-29,S18_1367,20,58.22,1164.4,Spain,Vintage Cars,Small,20,29,2004,4
10256,2004-06-08,S18_1367,29,51.75,1500.75,Denmark,Vintage Cars,Small,20,7,2004,6
10280,2004-08-17,S18_1367,27,57.68,1557.36,Italy,Vintage Cars,Small,20,16,2004,8
10289,2004-09-03,S18_1367,24,56.07,1345.68,Norway,Vintage Cars,Small,20,65,2004,9
10304,2004-10-11,S18_1367,37,48.52,1795.24,France,Vintage Cars,Small,20,38,2004,10
10312,2004-10-21,S18_1367,25,44.21,1105.25,United States,Vintage Cars,Small,20,94,2004,10
10322,2004-11-04,S18_1367,41,57.68,2364.88,United States,Vintage Cars,Small,20,99,2004,11
10332,2004-11-17,S18_1367,27,89.89,2427.03,United Kingdom,Vintage Cars,Small,20,27,2004,11
10347,2004-11-29,S18_1367,21,58.95,1237.95,Australia,Vintage Cars,Small,20,62,2004,11
